"projectID";"legalBasis";"title";"uniqueProgrammePart"
"101076791";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101076791";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101076791";"HORIZON.2.5.8";"Smart Mobility";""
"101084137";"HORIZON.2.5.2";"Energy Supply";""
"101084137";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075587";"HORIZON.2.5.2";"Energy Supply";""
"101075587";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101079951";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101079951";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101070028";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070028";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101056931";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056931";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056931";"HORIZON.2.5.8";"Smart Mobility";""
"101056931";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101077071";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101077071";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101077071";"HORIZON.2.5.8";"Smart Mobility";""
"101073954";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101073954";"HORIZON.2.3";"Civil Security for Society";"true"
"101070115";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070115";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101062456";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059248";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070085";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070085";"HORIZON.2.4.2";"Key Digital Technologies";""
"101072410";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101078933";"HORIZON.4.1.2";"Twinning";""
"101078933";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101077026";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101077026";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101077026";"HORIZON.2.5.8";"Smart Mobility";""
"101077026";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101061315";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101052483";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101056769";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056769";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056769";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101067784";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079177";"HORIZON.4.1.2";"Twinning";""
"101079177";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101060145";"HORIZON.4.1.2";"Twinning";""
"101060145";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101062004";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061155";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061155";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101065298";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061553";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070328";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070328";"HORIZON.2.4.3";"Emerging enabling technologies";""
"101075503";"HORIZON.2.5.2";"Energy Supply";""
"101075503";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075503";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101075503";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101069702";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069702";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101059425";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101059425";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101073874";"HORIZON.2.3.2";"Protection and Security";""
"101073874";"HORIZON.2.3";"Civil Security for Society";"true"
"101046118";"HORIZON.2.1";"Health";"true"
"101046118";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101069694";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069694";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101075676";"HORIZON.2.5.2";"Energy Supply";""
"101075676";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075398";"HORIZON.2.5.2";"Energy Supply";""
"101075398";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075398";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101075398";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101075700";"HORIZON.2.5.2";"Energy Supply";""
"101075700";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075700";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101075700";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101075746";"HORIZON.2.5.2";"Energy Supply";""
"101075746";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075746";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101075746";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101069639";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069639";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101070262";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070262";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101069471";"HORIZON.2.3.3";"Cybersecurity";""
"101069471";"HORIZON.2.3";"Civil Security for Society";"true"
"101075332";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101075332";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075332";"HORIZON.2.5.8";"Smart Mobility";""
"101069658";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069658";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101073879";"HORIZON.2.3.2";"Protection and Security";""
"101073879";"HORIZON.2.3";"Civil Security for Society";"true"
"101057048";"HORIZON.2.1";"Health";"true"
"101057048";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101070177";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070177";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101070200";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070200";"HORIZON.2.4.3";"Emerging enabling technologies";""
"101060375";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060375";"HORIZON.2.6.7";"Circular Systems";""
"101069535";"HORIZON.2.3.3";"Cybersecurity";""
"101069535";"HORIZON.2.3";"Civil Security for Society";"true"
"101057434";"HORIZON.2.1";"Health";"true"
"101057434";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101073510";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101075620";"HORIZON.2.5.2";"Energy Supply";""
"101075620";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101075620";"HORIZON.2.5.3";"Energy Systems and Grids";""
"101075620";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101060497";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101060497";"HORIZON.2.6.7";"Circular Systems";""
"101068280";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070670";"HORIZON.2.3.3";"Cybersecurity";""
"101070670";"HORIZON.2.3";"Civil Security for Society";"true"
"101065387";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070917";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057292";"HORIZON.2.1";"Health";"true"
"101057292";"HORIZON.2.1.3";"Non-Communicable and Rare Diseases";""
"101063914";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073316";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060162";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101071054";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057059";"HORIZON.2.1";"Health";"true"
"101057059";"HORIZON.2.1.3";"Non-Communicable and Rare Diseases";""
"101072930";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069834";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069834";"HORIZON.2.5.4";"Buildings and Industrial Facilities in Energy Transition";""
"101070922";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058432";"HORIZON.1.3";"Research infrastructures";"true"
"101058432";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101058432";"HORIZON.1.3.4";"Reinforcing European Research Infrastructure policy and International Cooperation";""
"101079142";"HORIZON.4.1.2";"Twinning";""
"101079142";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101060834";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057802";"HORIZON.1.3";"Research infrastructures";"true"
"101057802";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101057802";"HORIZON.1.3.4";"Reinforcing European Research Infrastructure policy and International Cooperation";""
"101079214";"HORIZON.4.1.2";"Twinning";""
"101079214";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101065228";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061122";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061122";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101057844";"HORIZON.2.1";"Health";"true"
"101057844";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101069547";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101069547";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069547";"HORIZON.2.5.8";"Smart Mobility";""
"101069682";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101069682";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069682";"HORIZON.2.5.8";"Smart Mobility";""
"101079180";"HORIZON.4.1.2";"Twinning";""
"101079180";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101056822";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056822";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056822";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101058406";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058406";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101064371";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073281";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070186";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070186";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101063274";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065067";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063414";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065920";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070421";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070421";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101058699";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058699";"HORIZON.2.4.4";"Advanced Materials";""
"101059320";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058715";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058715";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070167";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070167";"HORIZON.2.4.2";"Key Digital Technologies";""
"101064890";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101082451";"HORIZON.2.4.10";"Space, including Earth Observation";""
"101082451";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101078997";"HORIZON.4.1.2";"Twinning";""
"101078997";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101066019";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065985";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058405";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101058405";"HORIZON.4.2.4";"Open science";""
"101058458";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058458";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069543";"HORIZON.2.3.3";"Cybersecurity";""
"101069543";"HORIZON.2.3";"Civil Security for Society";"true"
"101046835";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046835";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101067998";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101063722";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058693";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101059924";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101059924";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101058574";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058574";"HORIZON.2.4.4";"Advanced Materials";""
"101078393";"HORIZON.4.1.2";"Twinning";""
"101078393";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101056884";"HORIZON.2.5.7";"Clean, Safe and Accessible Transport and Mobility";""
"101056884";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056884";"HORIZON.2.5.6";"Industrial Competitiveness in Transport";""
"101058632";"HORIZON.2.4.8";"Circular Industries";""
"101058632";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058657";"HORIZON.2.4.9";"Low-Carbon and Clean Industries";""
"101058657";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058657";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101059491";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059491";"HORIZON.2.6.7";"Circular Systems";""
"101075693";"HORIZON.2.5.2";"Energy Supply";""
"101075693";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069676";"HORIZON.2.5.9";"Energy Storage";""
"101069676";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101070284";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070284";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101058174";"HORIZON.2.4.9";"Low-Carbon and Clean Industries";""
"101058174";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101058174";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069492";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069492";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101046941";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046941";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057733";"HORIZON.2.4.8";"Circular Industries";""
"101057733";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101058055";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101068955";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079192";"HORIZON.4.1.2";"Twinning";""
"101079192";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101069738";"HORIZON.2.5.9";"Energy Storage";""
"101069738";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101059662";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101059662";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101070297";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101070297";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101063128";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101070292";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070292";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101069685";"HORIZON.2.5.9";"Energy Storage";""
"101069685";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101080143";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101080143";"HORIZON.2.4.2";"Key Digital Technologies";""
"101060884";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101060884";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101070069";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101070069";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101079772";"HORIZON.1.3";"Research infrastructures";"true"
"101079772";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101060054";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101070035";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101070035";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101079459";"HORIZON.4.1.2";"Twinning";""
"101079459";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101070043";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101070043";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101082377";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101082377";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101056920";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101056920";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101057036";"HORIZON.2.1";"Health";"true"
"101057036";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101057279";"HORIZON.2.1";"Health";"true"
"101057279";"HORIZON.2.1.1";"Health throughout the Life Course";""
"101057564";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101083905";"HORIZON.2.5.2";"Energy Supply";""
"101083905";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069931";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069931";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101073480";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069604";"HORIZON.2.5";"Climate, Energy and Mobility";"true"
"101069604";"HORIZON.2.5.1";"Climate Science and Solutions";""
"101054477";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101079179";"HORIZON.4.1.2";"Twinning";""
"101079179";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101090275";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101090275";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101059986";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101079246";"HORIZON.4.1.2";"Twinning";""
"101079246";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
